N,general_info_BoundingBox,general_info_EnabledImageTypes,general_info_GeneralSettings,general_info_ImageHash,general_info_ImageSpacing,general_info_MaskHash,general_info_NumpyVersion,general_info_PyWaveletVersion,general_info_SimpleITKVersion,general_info_Version,general_info_VolumeNum,general_info_VoxelNum,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxis,original_shape_MajorAxis,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MinorAxis,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_Volume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,score,positive_score
638,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",957651a06828dc97c5cd54d09d126c7de1a1fa71,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,126,192,126359286,1.93412162,30,3.850864926,212,19.92929185,165.5933333,172,70,142,13.1736179,167.5704071,-1.134056769,126359286,0.319814716,658.6892889,27.44806933,57.05686043,-8.737779369,3.805669543,0.627692973,0.716852726,0.514949898,1.232176559,0.359609985,0.760460019,0.753788034,0.987740741,0.937168329,-0.235905977,0.767171538,0.42430019,5.162701247,0.149981028,3.39056233,0.296094678,10.32540249,2.719305101,1.108340629,6.140377546,208.8466667,0.04641037,35.02246933,1439.166222,1.125831654,27.598,212.1253333,6469.464667,8.254789067,0.047764267,0.023332258,0.678680001,0.001717368,646.3657272,0.272684685,1.282330391,26.09539092,5.868099282,174.6971883,0.242854219,0.053019122,3.907557076,908.3081869,0.380060149,0.526615385,2.171693402,0.633398561,15.9366109,0.03625088,20.37142857,0.291020408,3.869591837,31.35714286,91080.54286,2827817.529,3158.107142,0.098908568,20.82857143,0.29755102,0.560267157,19.85957738,0.052731464,4.107857434,0.015555556,86947.8898,10.7652078,0.002040124,8.725845459,0.020957364,0.051229961,0,BG
639,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",387c22d22c4bd819d39e8aa58e064cc25b3396cc,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,111,194,123745398,2.125103984,39,2.9195708,211,24.79665185,162.9733333,172,67,144,17.71755876,165.828156,-0.949744732,123745398,0.283001185,938.6699556,26.54730455,89.80988651,-12.24952241,5.731131364,0.689910927,0.785620907,0.535824061,1.28002661,0.396907092,0.756085601,0.747467981,0.986628539,0.935105232,-0.294208343,0.841494164,0.41669619,5.028603732,0.134840456,3.650389924,0.305256089,10.05720746,2.946304249,1.605260573,6.243043977,202.5262222,0.045005827,37.7041598,1273.505333,1.556522025,26.94244444,212.7782222,6460.758444,9.047682777,0.054740474,0.027314947,0.773089047,0.002308287,538.1951842,0.225609963,1.749396727,25.31762151,6.035370979,178.367389,0.276162823,0.061284116,4.077358623,946.3432662,0.393060694,0.529555556,2.360387869,0.645785886,15.86560714,0.042208161,19.575,0.2446875,2.934375,29.2,69000.925,2160958.238,2559.826413,0.097554422,30.75,0.384375,0.642268563,19.5586217,0.076835027,4.076114643,0.017777778,65836.8625,9.42646006,0.002555018,7.851682163,0.028232525,0.054192032,0,BG
640,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",8ceba6a042320c33659d0457ed345873f909fc54,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,104,193,113837493,2.310890533,52,2.194985374,216,27.83867141,155.5917778,163,67,149,21.60429892,159.0510002,-0.554959711,113837493,0.229641383,1088.419355,23.82294489,89.19359086,-8.394794117,6.431326514,0.781119098,0.783330013,0.581565773,1.320182927,0.428189833,0.739221384,0.729058133,0.984984463,0.929964421,-0.305337338,0.858688249,0.436890567,4.733956159,0.096442426,3.918244068,0.220634048,9.467912317,3.151861932,1.803111403,6.454560846,218.8448889,0.048632198,32.58833995,1033.386222,1.810102667,24.29666667,190.4871111,5230.33,9.717287909,0.065570892,0.025900644,0.662102362,0.003066925,500.3261161,0.200162835,1.960316374,23.00974396,5.257703968,139.5041057,0.29383241,0.072783082,4.123551284,1032.178293,0.407280668,0.555162393,1.895311433,0.655745429,14.68429793,0.051177867,13.58333333,0.188657407,4.220486111,27.98611111,51487.08333,1420939.708,2522.343454,0.151343616,27.5,0.381944444,0.636793238,17.20166968,0.118362883,4.201196656,0.016,47580.83333,10.58849635,0.002731225,7.932230089,0.035188606,0.048473012,0,BG
641,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",005b5729d13508ad15f2110d1528532518e67b25,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,104,185,101555981,2.23792964,54,1.846972193,211,26.83765373,147.0668889,153,70,141,21.94176891,150.2264816,-0.245492101,101555981,0.227687309,939.3259703,20.96359433,57.87517,-3.741768235,5.608564989,0.687249511,0.781513985,0.5623751,1.252482405,0.362712324,0.738896968,0.731288227,0.986571362,0.931412916,-0.295807286,0.848642238,0.459902402,4.442153288,0.091465478,3.795434208,0.155547041,8.884306577,3.06200083,1.573953625,6.358656868,235.4048889,0.052312198,27.02781254,1024.592889,1.589758025,20.98888889,180.3142222,4086.824444,11.35015167,0.071571367,0.02334322,0.481386241,0.002590484,546.1476982,0.215791061,1.608872282,20.23405702,4.890520012,107.4561182,0.325159999,0.076227894,3.996536742,1032.564129,0.402327253,0.562273504,1.613455723,0.650255197,12.80519382,0.052266543,12.82758621,0.221165279,3.456599287,23.55172414,68796.41379,1622186.793,3838.738159,0.126398663,23.44827586,0.404280618,0.655144593,15.97983256,0.093203038,3.886523283,0.012888889,62776.79429,12.83731216,0.002552282,8.329353382,0.031391142,0.043165789,21.9140625,FG
642,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",931433eeed46efb9b4880cdaeeba202c6ac109cf,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,96,128,57052264,1.28249422,17,3.188380715,170,10.28735289,111.848,111,66,104,7.235747415,112.5978725,0.186321939,57052264,0.50171516,168.3057849,9.034598952,2.571544313,0.10469024,0.868178855,0.502976581,0.266237111,0.454747905,1.118301096,0.295766091,0.780618631,0.777448915,0.981044667,0.925353732,-0.044862091,0.322949001,0.412977812,2.990533821,0.265502297,2.495797381,0.468551438,5.981067642,1.922114772,0.342788859,5.370414021,206.8422222,0.045964938,37.89242054,2257.718222,0.345946222,9.302,234.0293333,2129.022444,27.36677395,0.127724444,0.02927936,0.303563119,0.004952689,854.019351,0.379341433,0.513232052,9.464977554,6.78312066,62.07881956,0.812715198,0.135688058,3.379632193,834.6959922,0.369650409,0.499811966,2.724901672,0.626860873,6.026092766,0.089422882,37.22680412,0.383781486,1.35019662,10.97938144,101548.866,910211.9485,11817.76278,0.179057847,36.87628866,0.380167924,0.640022036,6.92344729,0.123007545,3.532671525,0.021555556,99396.67127,30.3685693,0.001782289,3.920428644,0.012928951,0.013949569,246.0351563,FG
643,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",b9b7f64eccdfef0162afef1497e058d375fe1566,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,95,150,65025578,1.780024287,24,4.211567423,209,16.44592,118.1933333,114,73,136,10.50981381,120.2086871,1.118844258,65025578,0.369540741,480.4644,10.78963342,32.86345653,5.419711897,2.606353233,0.586375302,0.631120149,0.513977457,1.176905659,0.320087064,0.754950871,0.750251056,0.988442112,0.93675412,-0.199235094,0.70136489,0.451826026,3.206879734,0.178585179,3.137381924,0.363329615,6.413759467,2.484392415,0.798182134,5.815810168,224.4213333,0.049871407,29.53614321,1662.933333,0.846598469,11.386,196.7497778,2027.263333,22.58282651,0.118147128,0.024769764,0.346488045,0.003250771,713.7906665,0.29338511,1.035353024,11.9570544,5.426970993,58.07826181,0.626069686,0.120422938,3.70000723,960.4992925,0.391622084,0.541111111,1.943594665,0.643308351,7.969210064,0.078760726,20.82352941,0.306228374,1.945285467,14.92647059,103265.8824,947320.3676,12215.57586,0.13409097,28.05882353,0.412629758,0.664718444,10.168878,0.093370591,3.616403652,0.015111111,98886.55709,18.65264822,0.002040088,8.891326261,0.016165302,0.042009141,125.5078125,FG
644,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",4b358f78cd6776f4b89a50965a066fccb4967cfd,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,108,178,98341405,2.094501931,44,2.062486803,207,22.375584,145.474,149,77,130,17.48031507,147.8297858,-0.243450209,98341405,0.254561086,690.9608796,11.96292517,32.61680993,-1.410604682,4.080864703,0.691820577,0.70997091,0.571510507,1.256643506,0.360494396,0.733820751,0.726272837,0.981826208,0.920481286,-0.242731741,0.793389605,0.470711161,3.334002107,0.097548778,3.681704673,0.192155572,6.668004214,2.92747407,1.19317132,6.185894702,250.2937778,0.05562084,24.12764622,1145.524889,1.188775111,12.37111111,171.572,2135.476889,21.9661229,0.146638951,0.024429769,0.288487274,0.006679862,626.1551217,0.243413602,1.242451062,12.29388542,4.631848137,57.34193533,0.628488455,0.159108376,3.819302286,1060.481873,0.408559666,0.571435897,1.487339064,0.656526838,7.985811068,0.113540717,13.9375,0.217773438,2.736083984,10.734375,75406.8125,946471.4688,8524.341593,0.39891059,24.21875,0.378417969,0.634728369,8.289454211,0.196800903,4.016672609,0.014222222,70462.96484,24.2996057,0.002213052,6.07781139,0.0342882,0.025454183,0,BG
645,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",479339ccbd166c3a873fe45ca160b44f4c6c619f,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,97,167,79048632,2.12406525,41,2.15079607,201,22.10863842,129.9368889,128,64,137,17.12126986,132.5381555,0.233768353,79048632,0.25310479,682.7675725,14.55651413,34.87470522,1.956084142,3.922375812,0.678099461,0.704923142,0.569076446,1.246128005,0.352640508,0.733262933,0.726364079,0.986701465,0.930367341,-0.235795758,0.791324098,0.477169586,3.707481524,0.095243981,3.72456928,0.182985233,7.414963049,2.967735692,1.150118818,6.258751195,264.0595556,0.058679901,21.68198044,1138.971556,1.177545877,15.00933333,167.4795556,2437.368444,15.51194521,0.097465461,0.021591447,0.345785442,0.003901192,616.893748,0.238733999,1.293361151,15.20033036,4.425994881,65.39312519,0.41730835,0.100735461,3.875650041,1053.566534,0.405121124,0.574051282,1.340332038,0.65229423,10.00236881,0.06816175,11.18867925,0.211107156,3.448202207,17.26415094,91453.01887,1263150.415,8143.186418,0.246983592,18.54716981,0.3499466,0.609532019,10.74259844,0.192443968,3.988659899,0.011777778,84244.0477,18.10326827,0.002230723,8.869267992,0.024333593,0.037684253,160.3710938,FG
646,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",f94894611b582b283bcc09b232ff24a2c3abab16,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,95,135,59963686,1.549914089,20,4.45060279,187,12.94232533,114.1715556,112,68,119,8.609942841,115.4351054,0.834931784,59963686,0.426293728,290.1194576,9.712642045,10.8399757,1.552509081,1.476881703,0.559843496,0.449430168,0.498405147,1.15746373,0.310528554,0.76099262,0.756941261,0.985121539,0.929894257,-0.11272899,0.533535411,0.445067163,3.079506539,0.209429396,2.869344983,0.399370611,6.159013078,2.235797987,0.5091813,5.615291393,216.5595556,0.048124346,32.26110933,1918.321778,0.536334025,10.06933333,205.5871111,1971.049778,23.68611852,0.125353333,0.024909868,0.290710511,0.003912093,804.9321547,0.336107473,0.719150223,10.34832636,5.746755187,55.79115376,0.682643422,0.131764506,3.520054977,940.3749424,0.390476209,0.532102564,2.160591611,0.643522577,6.786149825,0.088483693,17.59375,0.274902344,2.060302734,13.984375,131702.3125,1204931.094,15433.52782,0.168007813,26.625,0.416015625,0.66897279,8.823197158,0.117706988,3.583918899,0.014222222,126758.4648,24.63837984,0.001793138,6.279754058,0.014326696,0.024112844,225.1171875,FG
647,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",6e4ae626a2e909279689989129a9f64f14014f51,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,94,148,65450270,1.827416056,29,3.035691339,187,16.63157689,118.8097778,116,57,130,11.92059499,120.6005989,0.542928899,65450270,0.330312988,428.7411488,11.1572326,19.25891538,2.330064532,2.453293296,0.59759566,0.608003633,0.518243617,1.190236762,0.326677285,0.753917851,0.748813396,0.984184515,0.927373356,-0.185458081,0.694985072,0.450564229,3.270055989,0.141419552,3.29946466,0.287566673,6.540111979,2.623857707,0.762722239,6.116317809,227.2502222,0.050500049,29.42349551,1486.408444,0.77201358,11.56688889,196.0973333,2187.103333,21.64506019,0.116644012,0.028602782,0.391717024,0.004780302,719.5658855,0.295055385,0.903817101,11.80985761,5.317041426,59.79666288,0.599671098,0.120647775,3.727407133,952.416104,0.387446513,0.54191453,1.834748546,0.639147846,7.665784991,0.079728343,19.7032967,0.216519744,2.277985751,15.42857143,65622.10989,649959.1978,7497.735003,0.184352869,37.65934066,0.413838908,0.666213536,9.94904777,0.142563259,4.073838907,0.020222222,63176.75305,25.31231623,0.001941031,6.085515635,0.021014417,0.024391411,52.79296875,FG
648,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",595c653b94c9d0b474742b8cdc42fa7b7c50e4e7,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,98,177,91523518,2.269512489,50,1.99395151,206,25.92238281,139.4146667,143,62,144,20.6069421,142.6133218,-0.170612342,91523518,0.224760691,902.1102738,17.64299441,52.66168001,-1.100065111,5.171945042,0.867392979,0.712781005,0.650431069,1.360885337,0.429875491,0.708708889,0.696449065,0.983246319,0.921634133,-0.236449387,0.795735364,0.481483967,4.070212023,0.079032017,3.992024987,0.166548514,8.140424045,3.11708892,1.509834505,6.342195055,263.3773333,0.058528296,22.41336217,1011.423111,1.525715506,18.30111111,149.8724444,2898.93,11.47817162,0.086771982,0.026691499,0.50897214,0.005065012,585.0549371,0.215120161,1.575940674,17.97420464,4.101605989,76.94822954,0.333581382,0.091344406,3.881321903,1219.877949,0.442331549,0.604239316,1.258293989,0.684624991,12.15407071,0.065326642,13.57575758,0.205693297,5.342745638,20.74242424,53178.87879,893230.0152,4315.81066,0.298978218,30.78787879,0.466483012,0.7059204,15.06334063,0.234941854,3.725472439,0.014666667,48530.11846,15.83169698,0.002324881,9.047204554,0.033523282,0.037319186,0,BG
649,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",2a69f194eb9363e622b70fa9ca93ae09198960fa,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,92,182,89491716,2.369654322,64,1.667486796,211,30.60617047,136.7715556,137,62,149,25.66209729,141.0214452,-0.004874165,89491716,0.20070321,1180.589591,17.63563359,83.7120159,-0.194698708,7.045777146,1.020656219,0.747008096,0.722749318,1.415560441,0.465567419,0.685163204,0.668393713,0.98040308,0.91368958,-0.258924497,0.820195076,0.491327055,4.01612417,0.067957865,4.133160523,0.10627815,8.032248341,3.209100595,2.016608341,6.231897745,294.8422222,0.065520494,19.68583388,903.1644444,1.998835111,17.94022222,130.2066667,2613.850889,12.60710191,0.102056767,0.026245102,0.416481243,0.006374171,575.4689386,0.201499209,1.854891682,17.26925836,3.882956219,73.67496756,0.380340062,0.105246564,3.816400441,1372.173293,0.466839945,0.634119658,1.159223423,0.700689927,11.72425356,0.075854706,12.80327869,0.209889815,4.89814566,15.32786885,38017.93443,682964.1803,3769.301719,0.408580257,24.73770492,0.405536146,0.656309735,9.735930031,0.321082145,3.926511629,0.013555556,32575.84897,17.03620764,0.002469275,9.101208367,0.044063639,0.040314721,0,BG
650,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",d8b02fcf51eaf15d0331b39db9151800da03a951,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,95,176,85188420,2.273557743,52,1.891385383,204,26.52686854,134.1537778,132,67,137,21.21497118,137.5890984,0.134898156,85188420,0.217635457,933.523908,16.19422124,54.31105146,2.521351254,5.35009809,0.991718376,0.687220274,0.707734423,1.411830894,0.465901624,0.690369597,0.674500302,0.980950088,0.915373495,-0.229705466,0.783072308,0.488250937,3.886465259,0.072910395,4.021686731,0.128398492,7.772930518,3.089151437,1.585454116,6.320857636,266.9057778,0.059312395,23.51404425,979.3595556,1.579080444,16.72155556,137.7568889,2639.417556,11.07330907,0.095784746,0.027184611,0.5087154,0.00374058,613.5206917,0.217327788,1.542594062,16.02348734,3.921355945,69.68796825,0.3490147,0.100826714,3.751863297,1354.002069,0.468319152,0.627367521,1.19319035,0.704030668,10.92465896,0.073789834,13,0.196969697,3.066115702,22.90909091,46522.36364,676180.0758,4721.149145,0.163029788,20.6969697,0.31359045,0.577058822,14.04486338,0.128644767,4.453644956,0.014666667,41873.60331,18.66117911,0.002295457,9.702023043,0.036667138,0.035670101,0,BG
